commodity_name,market_name,arrival_date,modal_price
Knool+Khol,Davangere,30-04-2021,8
Ragi+(Finger+Millet),Chintamani,22-03-2021,23.5
Ragi+(Finger+Millet),Kottur,22-03-2021,25.55
Maize,Mundaragi,13-04-2021,15.15
Tomato,Ramanagara,20-07-2021,15
Maize,Bagalakot,30-04-2021,15
Maize,Challakere,30-04-2021,15.86
Maize,Mundaragi,30-04-2021,15.84
Banana,Davangere,18-06-2021,19
Beans,Chamaraj Nagar,18-06-2021,30
Beans,Gundlupet,18-06-2021,50
Beans,Malur,18-06-2021,71.43
Beetroot,Chamaraj Nagar,18-06-2021,15
Beetroot,Gundlupet,18-06-2021,20
Onion,Hubli (Amaragol),13-04-2021,5.5
Brinjal,Chamaraj Nagar,18-06-2021,9
Brinjal,Gundlupet,18-06-2021,11.85
Cabbage,Gundlupet,18-06-2021,6.6
Chikoos(Sapota),Davangere,18-06-2021,15
Green+Chilli,Gundlupet,18-06-2021,25
Groundnut,Bagalakot,18-06-2021,45.35
Groundnut,Challakere,18-06-2021,49.81
Groundnut,Chitradurga,18-06-2021,54.72
Groundnut,Hubli (Amaragol),18-06-2021,43.03
Onion,Hubli (Amaragol),30-04-2021,10.2
Groundnut,Raichur,18-06-2021,48.9
Jowar(Sorghum),Hubli (Amaragol),18-06-2021,13.14
Kulthi(Horse+Gram),Kustagi,18-06-2021,25
Maize,Challakere,18-06-2021,16.84
Maize,Chitradurga,18-06-2021,17.77
Maize,Davangere,18-06-2021,16.5
Maize,Kustagi,18-06-2021,16.87
Mango,Srinivasapur,18-06-2021,8
Onion,Raichur,18-06-2021,14.5
Paddy(Dhan)(Common),Davangere,18-06-2021,17.9
Paddy(Dhan)(Common),Raichur,18-06-2021,15.36
Papaya,Davangere,18-06-2021,18
Potato,Hubli (Amaragol),13-04-2021,13
Pineapple,Davangere,18-06-2021,17
Pomegranate,Davangere,18-06-2021,33
Raddish,Chamaraj Nagar,18-06-2021,16
Ragi+(Finger+Millet),Davangere,18-06-2021,20.1
Ridge+gourd(Tori),Chamaraj Nagar,18-06-2021,28
Potato,Hubli (Amaragol),22-04-2021,13
Soyabean,Hubli (Amaragol),18-06-2021,62.17
Sunflower,Bagalakot,18-06-2021,59.54
Tomato,Chamaraj Nagar,18-06-2021,6
Tomato,Channapatana,18-06-2021,13
Tomato,Gundlupet,18-06-2021,9.5
Tomato,Srinivasapur,18-06-2021,5
Wheat,Hubli (Amaragol),18-06-2021,16.39
Ragi+(Finger+Millet),Harappana Halli,26-03-2021,24.85
Ragi+(Finger+Millet),Kottur,26-03-2021,25.77
Beetroot,Gundlupet,29-03-2021,11
Beetroot,Honnali,29-03-2021,4
Banana,Davangere,06-07-2021,16
Tomato,T. Narasipura,01-05-2021,3
Sunflower,Mundaragi,13-04-2021,63.46
Groundnut,Hubli (Amaragol),04-05-2021,54.1
Groundnut,Laxmeshwar,04-05-2021,42.49
Groundnut,Raichur,04-05-2021,49.89
Groundnut,Savanur,04-05-2021,45.42
Gur(Jaggery),Mhalingapur,04-05-2021,31.8
Maize,Ramdurga,12-05-2021,14.2
Wheat,Bagalakot,13-04-2021,21.59
Rice,Gangavathi,27-05-2021,15.4
Ridge+gourd(Tori),Chickkaballapura,30-04-2021,9
Ridge+gourd(Tori),Davangere,30-04-2021,17
Cotton,Haveri,19-04-2021,59
Rice,Bangarpet,22-04-2021,22
Sunflower,Mundaragi,30-04-2021,63.25
Suvarna+Gadde,Davangere,30-04-2021,29
Beans,Ramanagara,10-07-2021,16
Black+pepper,Channagiri,30-03-2021,362.84
Safflower,Bidar,22-04-2021,47
Safflower,Gadag,22-04-2021,47.8
Safflower,Hubli (Amaragol),22-04-2021,47.76
Safflower,Laxmeshwar,22-04-2021,43.57
Bunch+Beans,Davangere,06-07-2021,32
Soyabean,Bidar,22-04-2021,69
Soyabean,Hubli (Amaragol),22-04-2021,58.4
Capsicum,Chickkaballapura,06-07-2021,17
Sunflower,Bellary,22-04-2021,67.53
Sunflower,Gadag,22-04-2021,68.7
Sunflower,Nargunda,22-04-2021,69.5
Paddy(Dhan)(Common),Raichur,06-04-2021,19.39
Carrot,Chickkaballapura,06-07-2021,20
Wheat,Bagalakot,30-04-2021,14.75
Wheat,Hubli (Amaragol),30-04-2021,31.69
Same/Savi,Hubli (Amaragol),13-03-2021,33.56
Cauliflower,Chickkaballapura,06-07-2021,14.5
Tomato,Bangarpet,22-04-2021,3.8
Tomato,Chikkamagalore,22-04-2021,8.34
Chikoos(Sapota),Davangere,06-07-2021,12
Alasande+Gram,Hubli (Amaragol),21-06-2021,44.69
Groundnut,Yadgir,19-04-2021,56.96
Banana,Channapatana,21-06-2021,24
Beans,Chikkamagalore,21-06-2021,36.8
Beans,Malur,21-06-2021,74.07
Cotton,Chitradurga,06-07-2021,59.08
Cotton,Gadag,06-07-2021,61.24
Cucumbar(Kheera),Bangarpet,06-07-2021,12
Cucumbar(Kheera),Chickkaballapura,06-07-2021,8
Green+Chilli,Chamaraj Nagar,04-05-2021,15
Green+Chilli,Chikkamagalore,04-05-2021,8.64
Green+Chilli,Gundlupet,04-05-2021,35.82
Green+Chilli,Ramanagara,04-05-2021,28
Wheat,Hubli (Amaragol),18-03-2021,7.28
Garlic,Bangalore,06-07-2021,7.25
Wheat,Bidar,22-04-2021,20
Wheat,Gadag,22-04-2021,21.41
Wheat,Hubli (Amaragol),22-04-2021,22.03
Rice,Gangavathi,03-04-2021,22.5
Rice,Kumta,03-04-2021,26
Ginger(Green),Bangalore,06-07-2021,18.5
Green+Chilli,Davangere,06-07-2021,34
Groundnut,Gadag,06-07-2021,45.69
Groundnut,Hubli (Amaragol),06-07-2021,39.09
Groundnut,Raichur,06-07-2021,49.89
Elephant+Yam+(Suran),Arasikere,04-05-2021,22
Gur(Jaggery),Basava Kalayana,06-07-2021,31
Gur(Jaggery),Mandya,06-07-2021,32
Jowar(Sorghum),Basava Kalayana,06-07-2021,21.5
Jowar(Sorghum),Bellary,06-07-2021,16.09
Jowar(Sorghum),Gadag,06-07-2021,15.09
Jowar(Sorghum),Hubli (Amaragol),06-07-2021,16.13
Karbuja(Musk+Melon),Davangere,06-07-2021,16
Lime,Davangere,06-07-2021,10
Maize,Bellary,06-07-2021,20.94
Maize,Challakere,06-07-2021,19.86
Maize,Harappana Halli,06-07-2021,20
Methi+Seeds,Bangalore,06-07-2021,80
Beans,Ramanagara,20-07-2021,20
Mustard,Bangalore,06-07-2021,75
Onion,Raichur,06-07-2021,14.4
Paddy(Dhan)(Common),Davangere,12-03-2021,19.2
Paddy(Dhan)(Common),Raichur,12-03-2021,19.99
Rice,Bidar,17-03-2021,44
Rice,Gangavathi,17-03-2021,13.25
Paddy(Dhan)(Common),Davangere,06-07-2021,17.9
Paddy(Dhan)(Common),Raichur,06-07-2021,16.81
Cotton,Nargunda,17-03-2021,56
Cotton,Sindhanur,17-03-2021,40
Pomegranate,Davangere,06-07-2021,20
Tamarind+Fruit,Bagepalli,29-04-2021,100
Tamarind+Seed,Bagepalli,29-04-2021,29
Tomato,Bagepalli,29-04-2021,3.65
Dry+Chillies,Sindhanur,17-03-2021,92
Elephant+Yam+(Suran),Arasikere,17-03-2021,22
Paddy(Dhan)(Common),Raichur,02-03-2021,15.59
Copra,Arasikere,04-05-2021,155.49
Cotton,Nargunda,04-05-2021,51
Alasande+Gram,Laxmeshwar,10-07-2021,39.75
Groundnut,Kustagi,17-03-2021,63.93
Alasande+Gram,Laxmeshwar,17-04-2021,44.49
Maize,Kustagi,17-03-2021,14.3
Alasande+Gram,Bagalakot,07-05-2021,54.04
Alasande+Gram,Laxmeshwar,07-05-2021,52.78
Banana,Davangere,07-05-2021,30
Ragi+(Finger+Millet),Bellary,06-07-2021,11.38
Alasande+Gram,Hubli (Amaragol),15-04-2021,52.16
Alasande+Gram,Mundaragi,15-04-2021,56.67
Rice,Kolar,06-07-2021,59.62
Beans,Chikkamagalore,17-04-2021,34.18
Beetroot,Chikkamagalore,17-04-2021,14.08
Potato,Shimoga,22-03-2021,28
Safflower,Bidar,06-07-2021,46.5
Safflower,Gadag,06-07-2021,46.38
Snake+gourd,Chickkaballapura,06-07-2021,6.5
Soyabean,Basava Kalayana,06-07-2021,77
Soyabean,Bidar,06-07-2021,68
Soyabean,Hubli (Amaragol),06-07-2021,51.59
Sunflower,Bellary,06-07-2021,61.8
Rice,Kolar,17-03-2021,47.93
Rice,Sindhanur,17-03-2021,25.8
Green+Chilli,Gundlupet,29-04-2021,25
Soyabean,Hubli (Amaragol),17-03-2021,43.89
Sunflower,Sindhanur,17-03-2021,70.01
Black+pepper,Siddapur,15-04-2021,376.89
Black+pepper,Sirsi,15-04-2021,371.74
Black+pepper,Yellapur,15-04-2021,377.1
Tamarind+Fruit,Hospet,17-03-2021,60
Tomato,Channapatana,17-03-2021,3
Tomato,Chikkamagalore,17-03-2021,12.35
Tomato,Gundlupet,17-03-2021,7
Tomato,Srinivasapur,17-03-2021,4.67
Turmeric,Gundlupet,17-03-2021,58
Wheat,Hospet,17-03-2021,22.25
Cabbage,Belgaum,07-05-2021,12
Water+Melon,Davangere,06-07-2021,14
Alasande+Gram,Bellary,25-03-2021,55.79
Wheat,Basava Kalayana,06-07-2021,17.5
Wheat,Bidar,06-07-2021,22
Wheat,Gadag,06-07-2021,18.42
Wheat,Hubli (Amaragol),06-07-2021,14.7
Capsicum,Belgaum,07-05-2021,20
Copra,Tiptur,17-04-2021,156
Cotton,Bijapur,17-04-2021,59.74
Cotton,Chitradurga,17-04-2021,60.8
Cotton,Hubli (Amaragol),17-04-2021,46
Carrot,Ramanagara,08-04-2021,14
Chapparad+Avare,Kolar,07-05-2021,13
Chikoos(Sapota),Davangere,07-05-2021,12
Sunflower,Mundaragi,10-03-2021,72.04
Black+pepper,Sirsi,03-05-2021,341.69
Cotton,Nargunda,07-05-2021,49
Chili+Red,Shimoga,15-04-2021,92.06
Coconut,Kumta,15-04-2021,225.3
Coconut,Tarikere,15-04-2021,127.5
Copra,K.R. Pet,15-04-2021,128.5
Cotton,Annigeri,15-04-2021,53
Cotton,Bijapur,15-04-2021,57.44
Cotton,Gadag,15-04-2021,54.92
Cotton,Kottur,15-04-2021,52.53
Cotton,Raichur,15-04-2021,60
Cotton,Ranebennur,15-04-2021,55.25
Black+pepper,Siddapur,25-03-2021,362.09
Black+pepper,Yellapur,25-03-2021,351.11
Chapparad+Avare,Gundlupet,29-04-2021,20
Green+Chilli,Chikkamagalore,17-04-2021,34.73
Capsicum,Belgaum,03-05-2021,22
Dry+Chillies,Hubli (Amaragol),07-05-2021,70.09
Cauliflower,Belgaum,03-05-2021,10.5
Cummin+Seed(Jeera),Gadag,15-04-2021,84.07
Dry+Chillies,Hubli (Amaragol),15-04-2021,311.19
Cabbage,Gundlupet,29-04-2021,6
Groundnut,Bijapur,17-04-2021,58.5
Groundnut,Challakere,17-04-2021,56.22
Groundnut,Hubli (Amaragol),17-04-2021,42.09
Groundnut,Laxmeshwar,17-04-2021,42.78
Groundnut,Savanur,17-04-2021,49.77
Groundnut,Yadgir,17-04-2021,53.67
Cotton,Annigeri,03-05-2021,54
Cotton,Haveri,03-05-2021,59.2
Cotton,Ranebennur,03-05-2021,52.72
Jowar(Sorghum),Gulbarga,17-04-2021,30
Jowar(Sorghum),Hubli (Amaragol),17-04-2021,18.14
Jowar(Sorghum),Laxmeshwar,17-04-2021,15.66
Knool+Khol,Chikkamagalore,17-04-2021,11.49
Tomato,Mulabagilu,09-03-2021,5.33
Green+Chilli,Belgaum,07-05-2021,7
Maize,Gulbarga,17-04-2021,16
Maize,Hubli (Amaragol),17-04-2021,14.09
Rose(Loose),Chickkaballapura,31-03-2021,10
Alasande+Gram,Arasikere,31-07-2021,51.1
Alasande+Gram,Laxmeshwar,31-07-2021,51.36
Groundnut,Bagalakot,15-04-2021,54.25
Groundnut,Gadag,15-04-2021,44.01
Groundnut,Mundaragi,15-04-2021,54.71
Groundnut,Raichur,15-04-2021,54.89
Groundnut,Ranebennur,15-04-2021,45.95
Gur(Jaggery),Bhadravathi,15-04-2021,24.56
Gur(Jaggery),Mandya,15-04-2021,38.7
Groundnut,Bagalakot,07-05-2021,54.24
Green+Chilli,Belgaum,03-05-2021,10
Groundnut,Hubli (Amaragol),07-05-2021,31.29
Groundnut,Laxmeshwar,07-05-2021,44.7
Gur(Jaggery),Mandya,07-05-2021,36.5
Jowar(Sorghum),Bidar,15-04-2021,32
Jowar(Sorghum),Gadag,15-04-2021,20.91
Jowar(Sorghum),Hubli (Amaragol),15-04-2021,16.62
Jowar(Sorghum),Kottur,15-04-2021,11.65
Onion,Hubli (Amaragol),17-04-2021,6.2
Kulthi(Horse+Gram),Gadag,15-04-2021,31.62
Safflower,Bidar,05-03-2021,39
Kulthi(Horse+Gram),Hubli (Amaragol),15-04-2021,25.69
Jowar(Sorghum),Hubli (Amaragol),07-05-2021,23.79
Jowar(Sorghum),Laxmeshwar,07-05-2021,16.29
Groundnut,Davangere,03-05-2021,46.05
Groundnut,Ramdurga,03-05-2021,55.29
Groundnut,Ranebennur,03-05-2021,44.94
Lime,Bijapur,15-04-2021,22
Lint,Kottur,15-04-2021,112.39
Karbuja(Musk+Melon),Davangere,07-05-2021,11
Maize,Bagalakot,15-04-2021,14.77
Maize,Bijapur,15-04-2021,15.15
Maize,Gadag,15-04-2021,13.13
Maize,Hubli (Amaragol),15-04-2021,13.96
Maize,Kottur,15-04-2021,16.1
Maize,Mundaragi,15-04-2021,14.98
Jowar(Sorghum),Haveri,03-05-2021,11.25
Chili+Red,Shimoga,25-03-2021,144.16
Beans,Gundlupet,29-04-2021,25
Beetroot,Gundlupet,29-04-2021,7.5
Coconut,Kumta,25-03-2021,268.3
Maize,Davangere,03-05-2021,15.6
Maize,Haveri,03-05-2021,15.3
Sunflower,Mundaragi,06-04-2021,63.43
Capsicum,Ramanagara,04-05-2021,5
Carrot,Chamaraj Nagar,04-05-2021,6
Carrot,Chikkamagalore,04-05-2021,12.15
Cotton,Bijapur,25-03-2021,57.53
Cotton,Hubli (Amaragol),25-03-2021,42.51
Cotton,Kottur,25-03-2021,55.12
Cotton,Raichur,25-03-2021,56
Maize,Bagalakot,07-05-2021,15.15
Maize,Ramdurga,07-05-2021,14.5
Maize,Shimoga,07-05-2021,16.1
Onion,Raichur,15-04-2021,5.21
Potato,Hubli (Amaragol),17-04-2021,14
Cummin+Seed(Jeera),Gadag,25-03-2021,80.36
Paddy(Dhan)(Common),Davangere,03-05-2021,16.8
Paddy(Dhan)(Common),Gangavathi,03-05-2021,14.6
Dry+Chillies,Hubli (Amaragol),25-03-2021,323.1
Ox,Annigeri,15-04-2021,400
Paddy(Dhan)(Common),Raichur,15-04-2021,15.22
Onion,Hubli (Amaragol),07-05-2021,10
Onion,Kolar,07-05-2021,15
Safflower,Bellary,17-03-2021,39.62
Orange,Davangere,07-05-2021,80
Ragi+(Finger+Millet),Harappana Halli,03-05-2021,23
Ragi+(Finger+Millet),Haveri,03-05-2021,22
Rice,Gangavathi,03-05-2021,14
Rice,Shimoga,03-05-2021,22.5
Papaya,Davangere,07-05-2021,13
Safflower,Gulbarga,17-04-2021,41.5
Safflower,Hubli (Amaragol),17-04-2021,46.7
Soyabean,Hubli (Amaragol),17-04-2021,43.05
Tamarind+Fruit,Shimoga,03-05-2021,67.58
Alasande+Gram,Laxmeshwar,27-03-2021,49.25
Pineapple,Davangere,07-05-2021,13
Sunflower,Bellary,17-04-2021,66.85
Sunflower,Yadgir,17-04-2021,48.43
Groundnut,Bagalakot,25-03-2021,28.07
Groundnut,Bellary,25-03-2021,57.46
Groundnut,Gadag,25-03-2021,48.66
Groundnut,Raichur,25-03-2021,53.69
Groundnut,Ramdurga,25-03-2021,50.59
Tamarind+Fruit,Chintamani,17-04-2021,70
Gur(Jaggery),Mandya,25-03-2021,37.3
Potato,Hubli (Amaragol),07-05-2021,14
Tomato,Chikkamagalore,17-04-2021,9.8
Jowar(Sorghum),Bellary,25-03-2021,17.39
Jowar(Sorghum),Gadag,25-03-2021,20.01
Jowar(Sorghum),Hubli (Amaragol),25-03-2021,14.11
Jowar(Sorghum),Kottur,25-03-2021,16.16
Ragi+(Finger+Millet),Kottur,15-04-2021,23.84
Ragi+(Finger+Millet),Davangere,17-03-2021,23.7
Ragi+(Finger+Millet),Gubbi,17-03-2021,25
Ragi+(Finger+Millet),Kottur,17-03-2021,24.64
Safflower,Bidar,15-04-2021,46.5
Safflower,Gadag,15-04-2021,46.46
Safflower,Hubli (Amaragol),15-04-2021,45.83
Lime,Bijapur,25-03-2021,15
Soyabean,Bidar,15-04-2021,65
Soyabean,Hubli (Amaragol),15-04-2021,56.78
Lint,Gadag,25-03-2021,54.36
Maize,Bagalakot,25-03-2021,14.55
Maize,Bellary,25-03-2021,14.97
Maize,Gadag,25-03-2021,11.03
Maize,Kottur,25-03-2021,14.89
Sunflower,Gadag,15-04-2021,57.97
Sunflower,Mundaragi,15-04-2021,63.22
Tamarind+Fruit,Shimoga,15-04-2021,69.57
Tomato,Kanakapura,15-04-2021,4
Tomato,Mulabagilu,15-04-2021,4.66
Wheat,Bijapur,17-04-2021,72.5
Wheat,Hubli (Amaragol),17-04-2021,21.1
Rice,Kolar,07-05-2021,47.19
Rice,Shimoga,07-05-2021,26
Soyabean,Hubli (Amaragol),07-05-2021,17.09
Wheat,Bidar,15-04-2021,20
Wheat,Bijapur,15-04-2021,21
Wheat,Gadag,15-04-2021,23.3
Wheat,Hubli (Amaragol),15-04-2021,21.09
Paddy(Dhan)(Common),Davangere,30-03-2021,19.4
Paddy(Dhan)(Common),Raichur,30-03-2021,16.01
Wheat,Basava Kalayana,08-03-2021,44
Wheat,Laxmeshwar,08-03-2021,15.68
Tomato,Srinivasapur,07-05-2021,1
Tomato,Kanakapura,18-03-2021,6.5
Alasande+Gram,Laxmeshwar,27-04-2021,52.58
Cabbage,Gundlupet,04-05-2021,5.45
Wheat,Bagalakot,07-05-2021,18.5
Wheat,Laxmeshwar,07-05-2021,19.31
Beans,Chikkamagalore,27-04-2021,33.85
Sunflower,Mundaragi,06-03-2021,72.01
Groundnut,Laxmeshwar,27-03-2021,43.59
Groundnut,Yadgir,27-03-2021,54.13
Jowar(Sorghum),Laxmeshwar,27-03-2021,12.68
Brinjal,Bangarpet,27-04-2021,4
Brinjal,Chickkaballapura,27-04-2021,7.5
Capsicum,Chickkaballapura,27-04-2021,14.5
Cauliflower,Chickkaballapura,27-04-2021,8.5
Cotton,Nargunda,27-04-2021,52
Alasande+Gram,Bellary,16-04-2021,57.49
Alasande+Gram,Laxmeshwar,16-04-2021,54.76
Alasande+Gram,Bellary,26-03-2021,56.33
Alasande+Gram,Laxmeshwar,26-03-2021,48.58
Beans,Chikkamagalore,16-04-2021,38.88
Beans,Davangere,16-04-2021,25
Beetroot,Chikkamagalore,16-04-2021,10.42
Beetroot,Davangere,16-04-2021,8
Safflower,Bidar,27-03-2021,46
Soyabean,Bidar,27-03-2021,56
Green+Chilli,Chickkaballapura,27-04-2021,45
Green+Chilli,Chikkamagalore,27-04-2021,31.5
Beans,Chikkamagalore,26-03-2021,24.88
Beans,Kolar,26-03-2021,27
Brinjal,Davangere,16-04-2021,6.5
Groundnut,Hubli (Amaragol),27-04-2021,40.35
Groundnut,Kottur,27-04-2021,52.36
Groundnut,Laxmeshwar,27-04-2021,40.51
Groundnut,Savanur,27-04-2021,44.39
Gur(Jaggery),Bangarpet,27-04-2021,32
Beans,Chamaraj Nagar,04-05-2021,8
Beans,Chikkamagalore,04-05-2021,28.74
Beans,Gundlupet,04-05-2021,30
Beetroot,Chamaraj Nagar,04-05-2021,5
Wheat,Bidar,27-03-2021,20
Jowar(Sorghum),Hubli (Amaragol),27-04-2021,15.14
Jowar(Sorghum),Kottur,27-04-2021,12.1
Cabbage,Chikkamagalore,26-03-2021,8.33
Maize,Hubli (Amaragol),27-04-2021,15.19
Maize,Kottur,27-04-2021,14.16
Capsicum,Davangere,16-04-2021,25
Carrot,Chikkamagalore,16-04-2021,13.88
Carrot,Chikkamagalore,26-03-2021,13.51
Cauliflower,Chikkamagalore,16-04-2021,9.26
Onion,Chickkaballapura,27-04-2021,11
Onion,Chikkamagalore,27-04-2021,13.16
Cucumbar(Kheera),Chikkamagalore,16-04-2021,9.26
Cucumbar(Kheera),Davangere,16-04-2021,7
Ridge+gourd(Tori),Ramanagara,21-05-2021,42
Snake+gourd,Ramanagara,21-05-2021,8
Chilly+Capsicum,Kolar,18-03-2021,27
Paddy(Dhan)(Common),Bangarpet,27-04-2021,19
Cotton,Nargunda,26-03-2021,54
Dry+Chillies,Hubli (Amaragol),16-04-2021,58.66
Cucumbar(Kheera),Chikkamagalore,26-03-2021,11.36
Alasande+Gram,Laxmeshwar,15-03-2021,62.62
Potato,Chickkaballapura,27-04-2021,8
Apple,Davangere,30-07-2021,99
Green+Chilli,Chikkamagalore,16-04-2021,35.26
Green+Chilli,Kolar,16-04-2021,37
Garlic,Bangalore,26-03-2021,5.5
Beans,Chikkamagalore,15-03-2021,30.58
Bitter+gourd,Kolar,15-03-2021,17
Groundnut,Bellary,16-04-2021,55.93
Groundnut,Hubli (Amaragol),16-04-2021,48.99
Groundnut,Laxmeshwar,16-04-2021,48.99
Ginger(Green),Bangalore,26-03-2021,8.75
Brinjal,Chickkaballapura,15-03-2021,6
Brinjal,Chikkamagalore,15-03-2021,9.8
Jowar(Sorghum),Bellary,16-04-2021,16.18
Jowar(Sorghum),Hubli (Amaragol),16-04-2021,16.56
Jowar(Sorghum),Laxmeshwar,16-04-2021,16.8
Raddish,Chickkaballapura,27-04-2021,8
Raddish,Chikkamagalore,27-04-2021,10.18
Banana+-+Green,T. Narasipura,04-05-2021,19
Knool+Khol,Chikkamagalore,16-04-2021,9.8
Cabbage,Chikkamagalore,15-03-2021,7.58
Ragi+(Finger+Millet),Kottur,27-04-2021,24.52
Rice,Bangarpet,17-03-2021,37
Maize,Bellary,16-04-2021,15.5
Maize,Hubli (Amaragol),16-04-2021,14.82
Maize,Laxmeshwar,16-04-2021,12.43
Capsicum,Kolar,15-03-2021,17
Safflower,Basava Kalayana,16-03-2021,42.5
Safflower,Bellary,16-03-2021,45.72
Safflower,Gadag,16-03-2021,40.5
Safflower,Raichur,16-03-2021,37.39
Carrot,Chickkaballapura,15-03-2021,13
Carrot,Chikkamagalore,15-03-2021,15.25
Safflower,Hubli (Amaragol),27-04-2021,47.53
Safflower,Laxmeshwar,27-04-2021,45.4
Soyabean,Hubli (Amaragol),27-04-2021,59.2
Cauliflower,Chikkamagalore,15-03-2021,10.74
Safflower,Basava Kalayana,07-04-2021,44
Safflower,Gadag,07-04-2021,43.23
Safflower,Gulbarga,07-04-2021,41
Sunflower,Kottur,27-04-2021,68.98
Sunflower,Nargunda,27-04-2021,70
Onion,Chikkamagalore,16-04-2021,35.71
Onion,Hubli (Amaragol),16-04-2021,5.5
Chennangi+Dal,Bangalore,15-03-2021,69.5
Thondekai,Chickkaballapura,27-04-2021,7.5
Chilly+Capsicum,Chickkaballapura,15-03-2021,17
Tomato,Chikkamagalore,27-04-2021,12.22
Tomato,Kolar,27-04-2021,5
Cotton,Haveri,15-03-2021,57.57
Cotton,Hubli (Amaragol),15-03-2021,50
Bottle+gourd,Kolar,30-07-2021,12
Cucumbar(Kheera),Chickkaballapura,15-03-2021,2.3
Potato,Hospet,03-04-2021,14
Wheat,Hubli (Amaragol),27-04-2021,21.5
Beetroot,Chikkamagalore,21-06-2021,10.43
Ground+Nut+Seed,Bangalore,26-03-2021,97.5
Groundnut,Bagalakot,26-03-2021,48.51
Groundnut,Chitradurga,26-03-2021,55.84
Groundnut,Hubli (Amaragol),26-03-2021,50.89
Groundnut,Laxmeshwar,26-03-2021,47.08
Groundnut,Yadgir,26-03-2021,55.62
Sweet+Pumpkin,Davangere,18-03-2021,5
Potato,Chikkamagalore,16-04-2021,14.39
Green+Chilli,Chikkamagalore,15-03-2021,20.06
Green+Peas,Bangalore,15-03-2021,110
Ground+Nut+Seed,Bangalore,15-03-2021,106
Rice,Shimoga,31-03-2021,22.25
Groundnut,Hubli (Amaragol),15-03-2021,53.41
Groundnut,Laxmeshwar,15-03-2021,55.96
Gur(Jaggery),Mandya,15-03-2021,35.5
Capsicum,Kolar,30-07-2021,23
Jowar(Sorghum),Laxmeshwar,15-03-2021,19.74
Knool+Khol,Chikkamagalore,15-03-2021,11.12
Kulthi(Horse+Gram),Laxmeshwar,15-03-2021,28.37
Castor+Seed,Chitradurga,30-07-2021,49.31
Paddy(Dhan)(Common),Davangere,03-03-2021,19.2
Paddy(Dhan)(Common),Raichur,03-03-2021,14.46
Maize,Hubli (Amaragol),15-03-2021,14.7
Jowar(Sorghum),Bellary,26-03-2021,17.79
Jowar(Sorghum),Laxmeshwar,26-03-2021,18.19
Beans,Mysore (Bandipalya),21-06-2021,54
Chikoos(Sapota),Davangere,30-07-2021,16
Ragi+(Finger+Millet),Kottur,03-04-2021,24.85
Chilly+Capsicum,Kolar,30-07-2021,27.5
Safflower,Laxmeshwar,16-04-2021,42.74
Soyabean,Hubli (Amaragol),16-04-2021,47.62
Onion,Chikkamagalore,15-03-2021,14.28
Onion,Hubli (Amaragol),15-03-2021,9
Sunflower,Laxmeshwar,16-04-2021,51.64
Sweet+Potato,Davangere,16-04-2021,7
Kulthi(Horse+Gram),Laxmeshwar,26-03-2021,26.08
Tomato,Chikkamagalore,16-04-2021,10.6
Potato,Hubli (Amaragol),13-03-2021,7.5
Wheat,Laxmeshwar,16-04-2021,23.69
Dry+Chillies,Hubli (Amaragol),30-07-2021,213.78
Potato,Chikkamagalore,15-03-2021,13.39
Potato,Hubli (Amaragol),15-03-2021,7.5
Maize,Bagalakot,26-03-2021,14.55
Maize,Bellary,26-03-2021,15.13
Maize,Chitradurga,26-03-2021,15.17
Maize,Hubli (Amaragol),26-03-2021,14.69
Copra,Arasikere,21-05-2021,159.2
Bitter+gourd,Kolar,21-06-2021,35
Soyabean,Haveri,15-03-2021,46
Soyabean,Hubli (Amaragol),15-03-2021,45.34
Tomato,Gundlupet,28-09-2021,13
Groundnut,Bellary,30-07-2021,57.19
Groundnut,Chitradurga,30-07-2021,53.87
Groundnut,Gadag,30-07-2021,46.22
Groundnut,Hubli (Amaragol),30-07-2021,46.17
Groundnut,Raichur,30-07-2021,46.59
Ginger(Green),Ramanagara,03-04-2021,14
Cotton,Gadag,26-04-2021,55.01
Cotton,Haveri,26-04-2021,56.02
Cotton,Kottur,26-04-2021,48.9
Cotton,Savanur,26-04-2021,53.17
Tomato,Chickkaballapura,15-03-2021,7.7
Tomato,Chikkamagalore,15-03-2021,11.31
Tomato,Kolar,15-03-2021,5.33
Alasande+Gram,Laxmeshwar,04-05-2021,47.31
Onion,Bangalore,26-03-2021,10
Onion,Chikkamagalore,26-03-2021,17.55
Onion,Hubli (Amaragol),26-03-2021,6.8
Beans,Kolar,09-05-2021,29
Cummin+Seed(Jeera),Gadag,26-04-2021,83.38
Jowar(Sorghum),Bellary,30-07-2021,16.47
Jowar(Sorghum),Gadag,30-07-2021,15.65
Dry+Chillies,Sindhanur,26-04-2021,82
Cabbage,Hospet,09-05-2021,12
Cauliflower,Hospet,09-05-2021,14
Chapparad+Avare,Kolar,09-05-2021,18
Onion,Bagalakot,01-05-2021,8
Ginger(Green),Kolar,09-05-2021,16
Maize,Challakere,30-07-2021,20.12
Maize,Chitradurga,30-07-2021,19.4
Gur(Jaggery),Hospet,09-05-2021,42
Green+Chilli,Chikkamagalore,26-04-2021,25.32
Onion,Hospet,09-05-2021,10
Groundnut,Gadag,26-04-2021,42.59
Groundnut,Hubli (Amaragol),26-04-2021,45.78
Groundnut,Kottur,26-04-2021,52.98
Groundnut,Savanur,26-04-2021,47.19
