state_name,district,year,commodity_name,area
Karnataka,KOLAR,1999-00,Potato,7739.0
Karnataka,KOLAR,2000-01,Potato,10372.0
Karnataka,MANDYA,1998-99,Potato,79.0
Karnataka,MANDYA,1998-99,Potato,17.0
Karnataka,MANDYA,1999-00,Potato,58.0
Karnataka,MANDYA,2000-01,Potato,95.0
Karnataka,MYSORE,1998-99,Potato,28.0
Karnataka,MYSORE,2000-01,Potato,30.0
Karnataka,TUMKUR,1998-99,Potato,4.0
Karnataka,TUMKUR,1998-99,Potato,15.0
Karnataka,TUMKUR,2000-01,Potato,20.0
Karnataka,BANGALORE RURAL,1998-99,Ragi,145038.0
Karnataka,BANGALORE RURAL,1998-99,Ragi,216.0
Karnataka,BANGALORE RURAL,1998-99,Ragi,1754.0
Karnataka,BANGALORE RURAL,1999-00,Ragi,147095.0
Karnataka,BANGALORE RURAL,1999-00,Ragi,432.0
Karnataka,BANGALORE RURAL,1999-00,Ragi,2431.0
Karnataka,BANGALORE RURAL,2000-01,Ragi,145995.0
Karnataka,BANGALORE RURAL,2000-01,Ragi,282.0
Karnataka,BANGALORE RURAL,2000-01,Ragi,1469.0
Karnataka,BELGAUM,1997-98,Ragi,2501.0
Karnataka,BELGAUM,1998-99,Ragi,2625.0
Karnataka,BELGAUM,1999-00,Ragi,2296.0
Karnataka,BELGAUM,2000-01,Ragi,2278.0
Karnataka,BELLARY,1997-98,Ragi,17185.0
Karnataka,BELLARY,1997-98,Ragi,31.0
Karnataka,BELLARY,1998-99,Ragi,6531.0
Karnataka,BELLARY,1998-99,Ragi,16.0
Karnataka,BELLARY,1999-00,Ragi,5501.0
Karnataka,BELLARY,1999-00,Ragi,29.0
Karnataka,BELLARY,1999-00,Ragi,8.0
Karnataka,BELLARY,2000-01,Ragi,5338.0
Karnataka,BELLARY,2000-01,Ragi,10.0
Karnataka,BENGALURU URBAN,1997-98,Ragi,178931.0
Karnataka,BENGALURU URBAN,1997-98,Ragi,961.0
Karnataka,BENGALURU URBAN,1997-98,Ragi,2040.0
Karnataka,BENGALURU URBAN,1998-99,Ragi,47929.0
Karnataka,BENGALURU URBAN,1998-99,Ragi,278.0
Karnataka,BENGALURU URBAN,1998-99,Ragi,252.0
Karnataka,BENGALURU URBAN,1999-00,Ragi,45404.0
Karnataka,BENGALURU URBAN,1999-00,Ragi,327.0
Karnataka,BENGALURU URBAN,1999-00,Ragi,408.0
Karnataka,BENGALURU URBAN,2000-01,Ragi,47486.0
Karnataka,BENGALURU URBAN,2000-01,Ragi,175.0
Karnataka,BENGALURU URBAN,2000-01,Ragi,362.0
Karnataka,CHAMARAJANAGAR,1998-99,Ragi,20767.0
Karnataka,CHAMARAJANAGAR,1998-99,Ragi,975.0
Karnataka,CHAMARAJANAGAR,1998-99,Ragi,1742.0
Karnataka,CHAMARAJANAGAR,1999-00,Ragi,12758.0
Karnataka,CHAMARAJANAGAR,1999-00,Ragi,1279.0
Karnataka,CHAMARAJANAGAR,1999-00,Ragi,1728.0
Karnataka,CHAMARAJANAGAR,2000-01,Ragi,22084.0
Karnataka,CHAMARAJANAGAR,2000-01,Ragi,105.0
Karnataka,CHAMARAJANAGAR,2000-01,Ragi,708.0
Karnataka,CHIKMAGALUR,1997-98,Ragi,53900.0
Karnataka,CHIKMAGALUR,1998-99,Ragi,61058.0
Karnataka,CHIKMAGALUR,1999-00,Ragi,55909.0
Karnataka,CHIKMAGALUR,2000-01,Ragi,65128.0
Karnataka,CHITRADURGA,1997-98,Ragi,62426.0
Karnataka,CHITRADURGA,1997-98,Ragi,44.0
Karnataka,CHITRADURGA,1997-98,Ragi,1197.0
Karnataka,CHITRADURGA,1998-99,Ragi,61386.0
Karnataka,CHITRADURGA,1998-99,Ragi,51.0
Karnataka,CHITRADURGA,1998-99,Ragi,972.0
Karnataka,CHITRADURGA,1999-00,Ragi,59772.0
Karnataka,CHITRADURGA,1999-00,Ragi,28.0
Karnataka,CHITRADURGA,1999-00,Ragi,989.0
Karnataka,CHITRADURGA,2000-01,Ragi,67022.0
Karnataka,CHITRADURGA,2000-01,Ragi,127.0
Karnataka,CHITRADURGA,2000-01,Ragi,1085.0
Karnataka,DAVANGERE,1998-99,Ragi,35678.0
Karnataka,DAVANGERE,1998-99,Ragi,63.0
Karnataka,DAVANGERE,1999-00,Ragi,37553.0
Karnataka,DAVANGERE,1999-00,Ragi,94.0
Karnataka,DAVANGERE,2000-01,Ragi,37660.0
Karnataka,DAVANGERE,2000-01,Ragi,20.0
Karnataka,DAVANGERE,2000-01,Ragi,181.0
Karnataka,DHARWAD,1997-98,Ragi,5389.0
Karnataka,DHARWAD,1998-99,Ragi,165.0
Karnataka,DHARWAD,1999-00,Ragi,245.0
Karnataka,DHARWAD,2000-01,Ragi,238.0
Karnataka,GADAG,1998-99,Ragi,18.0
Karnataka,GADAG,1999-00,Ragi,26.0
Karnataka,GADAG,2000-01,Ragi,76.0
Karnataka,GULBARGA,1997-98,Ragi,76.0
Karnataka,GULBARGA,1998-99,Ragi,5.0
Karnataka,GULBARGA,1999-00,Ragi,7.0
Karnataka,GULBARGA,2000-01,Ragi,6.0
Karnataka,HASSAN,1997-98,Ragi,106980.0
Karnataka,HASSAN,1997-98,Ragi,15851.0
Karnataka,HASSAN,1997-98,Ragi,788.0
Karnataka,HASSAN,1998-99,Ragi,115642.0
Karnataka,HASSAN,1998-99,Ragi,18889.0
Karnataka,HASSAN,1998-99,Ragi,488.0
Karnataka,HASSAN,1999-00,Ragi,97148.0
Karnataka,HASSAN,1999-00,Ragi,19251.0
Karnataka,HASSAN,1999-00,Ragi,649.0
Karnataka,HASSAN,2000-01,Ragi,114138.0
Karnataka,HASSAN,2000-01,Ragi,15276.0
Karnataka,HASSAN,2000-01,Ragi,818.0
Karnataka,HAVERI,1998-99,Ragi,4756.0
Karnataka,HAVERI,1999-00,Ragi,3748.0
Karnataka,HAVERI,2000-01,Ragi,3057.0
Karnataka,HAVERI,2000-01,Ragi,1.0
Karnataka,KODAGU,1997-98,Ragi,360.0
Karnataka,KODAGU,1997-98,Ragi,20.0
Karnataka,KODAGU,1998-99,Ragi,425.0
Karnataka,KODAGU,1999-00,Ragi,203.0
Karnataka,KODAGU,2000-01,Ragi,787.0
Karnataka,KODAGU,2000-01,Ragi,146.0
Karnataka,KODAGU,2000-01,Ragi,12.0
Karnataka,KOLAR,1997-98,Ragi,100225.0
Karnataka,KOLAR,1997-98,Ragi,187.0
Karnataka,KOLAR,1997-98,Ragi,574.0
Karnataka,KOLAR,1998-99,Ragi,117395.0
Karnataka,KOLAR,1998-99,Ragi,150.0
Karnataka,KOLAR,1998-99,Ragi,899.0
Karnataka,KOLAR,1999-00,Ragi,90091.0
Karnataka,KOLAR,1999-00,Ragi,108.0
Karnataka,KOLAR,1999-00,Ragi,858.0
Karnataka,KOLAR,2000-01,Ragi,130824.0
Karnataka,KOLAR,2000-01,Ragi,9.0
Karnataka,KOLAR,2000-01,Ragi,1123.0
Karnataka,MANDYA,1997-98,Ragi,78428.0
Karnataka,MANDYA,1997-98,Ragi,2953.0
Karnataka,MANDYA,1997-98,Ragi,3386.0
Karnataka,MANDYA,1998-99,Ragi,80593.0
Karnataka,MANDYA,1998-99,Ragi,2401.0
Karnataka,MANDYA,1998-99,Ragi,2473.0
Karnataka,MANDYA,1999-00,Ragi,60099.0
Karnataka,MANDYA,1999-00,Ragi,4831.0
Karnataka,MANDYA,1999-00,Ragi,2823.0
Karnataka,MANDYA,2000-01,Ragi,73905.0
Karnataka,MANDYA,2000-01,Ragi,2515.0
Karnataka,MANDYA,2000-01,Ragi,1922.0
Karnataka,MYSORE,1997-98,Ragi,90302.0
Karnataka,MYSORE,1997-98,Ragi,6089.0
Karnataka,MYSORE,1997-98,Ragi,4857.0
Karnataka,MYSORE,1998-99,Ragi,71644.0
Karnataka,MYSORE,1998-99,Ragi,10701.0
Karnataka,MYSORE,1998-99,Ragi,1325.0
Karnataka,MYSORE,1999-00,Ragi,55044.0
Karnataka,MYSORE,1999-00,Ragi,16415.0
Karnataka,MYSORE,1999-00,Ragi,1442.0
Karnataka,MYSORE,2000-01,Ragi,63305.0
Karnataka,MYSORE,2000-01,Ragi,9616.0
Karnataka,MYSORE,2000-01,Ragi,1670.0
Karnataka,SHIMOGA,1997-98,Ragi,20950.0
Karnataka,SHIMOGA,1997-98,Ragi,59.0
Karnataka,SHIMOGA,1998-99,Ragi,8654.0
Karnataka,SHIMOGA,1998-99,Ragi,48.0
Karnataka,SHIMOGA,1999-00,Ragi,7383.0
Karnataka,SHIMOGA,1999-00,Ragi,4.0
Karnataka,SHIMOGA,1999-00,Ragi,86.0
Karnataka,SHIMOGA,2000-01,Ragi,5724.0
Karnataka,SHIMOGA,2000-01,Ragi,1.0
Karnataka,SHIMOGA,2000-01,Ragi,79.0
Karnataka,TUMKUR,1997-98,Ragi,180184.0
Karnataka,TUMKUR,1997-98,Ragi,972.0
Karnataka,TUMKUR,1997-98,Ragi,600.0
Karnataka,TUMKUR,1998-99,Ragi,205777.0
Karnataka,TUMKUR,1998-99,Ragi,152.0
Karnataka,TUMKUR,1998-99,Ragi,639.0
Karnataka,TUMKUR,1999-00,Ragi,170759.0
Karnataka,TUMKUR,1999-00,Ragi,6721.0
Karnataka,TUMKUR,1999-00,Ragi,4266.0
Karnataka,TUMKUR,2000-01,Ragi,198361.0
Karnataka,TUMKUR,2000-01,Ragi,170.0
Karnataka,TUMKUR,2000-01,Ragi,1341.0
Karnataka,UTTAR KANNAD,1997-98,Ragi,84.0
Karnataka,UTTAR KANNAD,1997-98,Ragi,16.0
Karnataka,UTTAR KANNAD,1998-99,Ragi,87.0
Karnataka,UTTAR KANNAD,1998-99,Ragi,20.0
Karnataka,UTTAR KANNAD,1998-99,Ragi,2.0
Karnataka,UTTAR KANNAD,1999-00,Ragi,56.0
Karnataka,UTTAR KANNAD,1999-00,Ragi,23.0
Karnataka,UTTAR KANNAD,1999-00,Ragi,2.0
Karnataka,UTTAR KANNAD,2000-01,Ragi,44.0
Karnataka,UTTAR KANNAD,2000-01,Ragi,22.0
Karnataka,BAGALKOT,1998-99,Rapeseed &Mustard,51.0
Karnataka,BAGALKOT,1999-00,Rapeseed &Mustard,74.0
Karnataka,BAGALKOT,2000-01,Rapeseed &Mustard,74.0
Karnataka,BANGALORE RURAL,1998-99,Rapeseed &Mustard,1270.0
Karnataka,BANGALORE RURAL,1999-00,Rapeseed &Mustard,1402.0
Karnataka,BANGALORE RURAL,2000-01,Rapeseed &Mustard,1475.0
Karnataka,BELGAUM,1998-99,Rapeseed &Mustard,627.0
Karnataka,BELGAUM,1999-00,Rapeseed &Mustard,382.0
Karnataka,BELGAUM,2000-01,Rapeseed &Mustard,766.0
Karnataka,BELLARY,1998-99,Rapeseed &Mustard,79.0
Karnataka,BELLARY,1999-00,Rapeseed &Mustard,101.0
Karnataka,BELLARY,2000-01,Rapeseed &Mustard,164.0
Karnataka,BENGALURU URBAN,1998-99,Rapeseed &Mustard,742.0
Karnataka,BENGALURU URBAN,1999-00,Rapeseed &Mustard,845.0
Karnataka,BENGALURU URBAN,2000-01,Rapeseed &Mustard,890.0
Karnataka,BIDAR,1998-99,Rapeseed &Mustard,24.0
Karnataka,BIDAR,1999-00,Rapeseed &Mustard,27.0
Karnataka,BIDAR,2000-01,Rapeseed &Mustard,18.0
Karnataka,CHIKMAGALUR,1998-99,Rapeseed &Mustard,505.0
Karnataka,CHIKMAGALUR,1999-00,Rapeseed &Mustard,355.0
Karnataka,CHIKMAGALUR,2000-01,Rapeseed &Mustard,385.0
Karnataka,CHITRADURGA,1998-99,Rapeseed &Mustard,235.0
Karnataka,CHITRADURGA,1999-00,Rapeseed &Mustard,195.0
Karnataka,CHITRADURGA,2000-01,Rapeseed &Mustard,336.0
Karnataka,DAVANGERE,1998-99,Rapeseed &Mustard,65.0
Karnataka,DAVANGERE,1999-00,Rapeseed &Mustard,95.0
Karnataka,DAVANGERE,2000-01,Rapeseed &Mustard,87.0
Karnataka,DHARWAD,1998-99,Rapeseed &Mustard,9.0
Karnataka,DHARWAD,1999-00,Rapeseed &Mustard,1.0
Karnataka,DHARWAD,2000-01,Rapeseed &Mustard,8.0
Karnataka,GADAG,2000-01,Rapeseed &Mustard,19.0
Karnataka,HASSAN,1998-99,Rapeseed &Mustard,371.0
Karnataka,HASSAN,1999-00,Rapeseed &Mustard,334.0
Karnataka,HASSAN,2000-01,Rapeseed &Mustard,390.0
Karnataka,HAVERI,1998-99,Rapeseed &Mustard,81.0
Karnataka,HAVERI,1999-00,Rapeseed &Mustard,124.0
Karnataka,HAVERI,2000-01,Rapeseed &Mustard,232.0
Karnataka,KOLAR,1998-99,Rapeseed &Mustard,1281.0
Karnataka,KOLAR,1999-00,Rapeseed &Mustard,1324.0
Karnataka,KOLAR,2000-01,Rapeseed &Mustard,1553.0
Karnataka,MYSORE,1999-00,Rapeseed &Mustard,7.0
Karnataka,MYSORE,2000-01,Rapeseed &Mustard,5.0
Karnataka,SHIMOGA,1998-99,Rapeseed &Mustard,21.0
Karnataka,SHIMOGA,1999-00,Rapeseed &Mustard,26.0
Karnataka,SHIMOGA,2000-01,Rapeseed &Mustard,46.0
Karnataka,TUMKUR,1998-99,Rapeseed &Mustard,1307.0
Karnataka,TUMKUR,1999-00,Rapeseed &Mustard,1107.0
Karnataka,TUMKUR,2000-01,Rapeseed &Mustard,1165.0
Karnataka,UTTAR KANNAD,1998-99,Rapeseed &Mustard,5.0
Karnataka,UTTAR KANNAD,1999-00,Rapeseed &Mustard,10.0
Karnataka,UTTAR KANNAD,2000-01,Rapeseed &Mustard,24.0
Karnataka,BAGALKOT,1998-99,Rice,197.0
Karnataka,BAGALKOT,1999-00,Rice,128.0
Karnataka,BAGALKOT,2000-01,Rice,171.0
Karnataka,BANGALORE RURAL,1997-98,Rice,11240.0
Karnataka,BANGALORE RURAL,1997-98,Rice,195.0
Karnataka,BANGALORE RURAL,1997-98,Rice,4350.0
Karnataka,BANGALORE RURAL,1998-99,Rice,14305.0
Karnataka,BANGALORE RURAL,1998-99,Rice,6662.0
Karnataka,BANGALORE RURAL,1999-00,Rice,11541.0
Karnataka,BANGALORE RURAL,1999-00,Rice,812.0
Karnataka,BANGALORE RURAL,1999-00,Rice,7949.0
Karnataka,BANGALORE RURAL,2000-01,Rice,14828.0
Karnataka,BANGALORE RURAL,2000-01,Rice,715.0
Karnataka,BANGALORE RURAL,2000-01,Rice,6887.0
Karnataka,BELGAUM,1997-98,Rice,63734.0
Karnataka,BELGAUM,1997-98,Rice,40.0
Karnataka,BELGAUM,1998-99,Rice,62701.0
Karnataka,BELGAUM,1998-99,Rice,30.0
Karnataka,BELGAUM,1999-00,Rice,63427.0
Karnataka,BELGAUM,1999-00,Rice,23.0
Karnataka,BELGAUM,2000-01,Rice,63810.0
Karnataka,BELLARY,1997-98,Rice,34112.0
Karnataka,BELLARY,1997-98,Rice,23573.0
Karnataka,BELLARY,1998-99,Rice,39395.0
Karnataka,BELLARY,1998-99,Rice,29459.0
Karnataka,BELLARY,1999-00,Rice,47915.0
Karnataka,BELLARY,1999-00,Rice,31432.0
Karnataka,BELLARY,2000-01,Rice,52654.0
Karnataka,BELLARY,2000-01,Rice,31393.0
Karnataka,BENGALURU URBAN,1997-98,Rice,3507.0
Karnataka,BENGALURU URBAN,1997-98,Rice,1252.0
Karnataka,BENGALURU URBAN,1998-99,Rice,5124.0
Karnataka,BENGALURU URBAN,1998-99,Rice,2121.0
Karnataka,BENGALURU URBAN,1999-00,Rice,4551.0
Karnataka,BENGALURU URBAN,1999-00,Rice,12.0
Karnataka,BENGALURU URBAN,1999-00,Rice,2350.0
Karnataka,BENGALURU URBAN,2000-01,Rice,4483.0
Karnataka,BENGALURU URBAN,2000-01,Rice,2491.0
Karnataka,BIDAR,1997-98,Rice,9385.0
Karnataka,BIDAR,1997-98,Rice,2.0
Karnataka,BIDAR,1998-99,Rice,9587.0
Karnataka,BIDAR,1999-00,Rice,10023.0
Karnataka,BIDAR,1999-00,Rice,5.0
Karnataka,BIDAR,2000-01,Rice,11483.0
Karnataka,BIDAR,2000-01,Rice,34.0
Karnataka,BIJAPUR,1997-98,Rice,450.0
Karnataka,BIJAPUR,1998-99,Rice,394.0
Karnataka,BIJAPUR,1999-00,Rice,365.0
Karnataka,BIJAPUR,2000-01,Rice,341.0
Karnataka,CHAMARAJANAGAR,1998-99,Rice,16108.0
Karnataka,CHAMARAJANAGAR,1998-99,Rice,70.0
Karnataka,CHAMARAJANAGAR,1998-99,Rice,2287.0
Karnataka,CHAMARAJANAGAR,1999-00,Rice,13892.0
Karnataka,CHAMARAJANAGAR,1999-00,Rice,12.0
Karnataka,CHAMARAJANAGAR,1999-00,Rice,1435.0
Karnataka,CHAMARAJANAGAR,2000-01,Rice,16213.0
Karnataka,CHAMARAJANAGAR,2000-01,Rice,85.0
Karnataka,CHAMARAJANAGAR,2000-01,Rice,2485.0
Karnataka,CHIKMAGALUR,1997-98,Rice,48109.0
Karnataka,CHIKMAGALUR,1997-98,Rice,3431.0
Karnataka,CHIKMAGALUR,1998-99,Rice,46109.0
Karnataka,CHIKMAGALUR,1998-99,Rice,3732.0
Karnataka,CHIKMAGALUR,1999-00,Rice,48320.0
Karnataka,CHIKMAGALUR,1999-00,Rice,4880.0
Karnataka,CHIKMAGALUR,2000-01,Rice,46223.0
Karnataka,CHIKMAGALUR,2000-01,Rice,3014.0
Karnataka,CHITRADURGA,1997-98,Rice,39725.0
Karnataka,CHITRADURGA,1997-98,Rice,355.0
Karnataka,CHITRADURGA,1997-98,Rice,32958.0
Karnataka,CHITRADURGA,1998-99,Rice,3235.0
Karnataka,CHITRADURGA,1998-99,Rice,730.0
Karnataka,CHITRADURGA,1998-99,Rice,5457.0
Karnataka,CHITRADURGA,1999-00,Rice,6229.0
Karnataka,CHITRADURGA,1999-00,Rice,747.0
Karnataka,CHITRADURGA,1999-00,Rice,6275.0
Karnataka,CHITRADURGA,2000-01,Rice,7356.0
Karnataka,CHITRADURGA,2000-01,Rice,1198.0
Karnataka,CHITRADURGA,2000-01,Rice,6642.0
Karnataka,DAKSHIN KANNAD,1997-98,Rice,92885.0
Karnataka,DAKSHIN KANNAD,1997-98,Rice,40539.0
Karnataka,DAKSHIN KANNAD,1997-98,Rice,5312.0
Karnataka,DAKSHIN KANNAD,1998-99,Rice,39173.0
Karnataka,DAKSHIN KANNAD,1998-99,Rice,24984.0
Karnataka,DAKSHIN KANNAD,1998-99,Rice,3597.0
Karnataka,DAKSHIN KANNAD,1999-00,Rice,38291.0
Karnataka,DAKSHIN KANNAD,1999-00,Rice,24957.0
Karnataka,DAKSHIN KANNAD,1999-00,Rice,2955.0
Karnataka,DAKSHIN KANNAD,2000-01,Rice,35619.0
Karnataka,DAKSHIN KANNAD,2000-01,Rice,24510.0
Karnataka,DAKSHIN KANNAD,2000-01,Rice,2850.0
Karnataka,DAVANGERE,1998-99,Rice,66853.0
Karnataka,DAVANGERE,1998-99,Rice,99.0
Karnataka,DAVANGERE,1998-99,Rice,51226.0
Karnataka,DAVANGERE,1999-00,Rice,67236.0
Karnataka,DAVANGERE,1999-00,Rice,229.0
Karnataka,DAVANGERE,1999-00,Rice,52272.0
Karnataka,DAVANGERE,2000-01,Rice,70115.0
Karnataka,DAVANGERE,2000-01,Rice,46630.0
Karnataka,DHARWAD,1997-98,Rice,89655.0
Karnataka,DHARWAD,1997-98,Rice,19.0
Karnataka,DHARWAD,1997-98,Rice,2464.0
Karnataka,DHARWAD,1998-99,Rice,36998.0
Karnataka,DHARWAD,1998-99,Rice,2.0
Karnataka,DHARWAD,1998-99,Rice,633.0
Karnataka,DHARWAD,1999-00,Rice,39458.0
Karnataka,DHARWAD,1999-00,Rice,839.0
Karnataka,DHARWAD,2000-01,Rice,38619.0
Karnataka,DHARWAD,2000-01,Rice,884.0
Karnataka,GADAG,1998-99,Rice,815.0
Karnataka,GADAG,1998-99,Rice,2.0
Karnataka,GADAG,1998-99,Rice,227.0
Karnataka,GADAG,1999-00,Rice,816.0
Karnataka,GADAG,1999-00,Rice,328.0
Karnataka,GADAG,2000-01,Rice,888.0
Karnataka,GADAG,2000-01,Rice,264.0
Karnataka,GULBARGA,1997-98,Rice,6591.0
Karnataka,GULBARGA,1997-98,Rice,1846.0
Karnataka,GULBARGA,1997-98,Rice,636.0
Karnataka,GULBARGA,1998-99,Rice,13228.0
Karnataka,GULBARGA,1998-99,Rice,4595.0
Karnataka,GULBARGA,1998-99,Rice,4379.0
Karnataka,GULBARGA,1999-00,Rice,10705.0
Karnataka,GULBARGA,1999-00,Rice,1847.0
Karnataka,GULBARGA,1999-00,Rice,7462.0
Karnataka,GULBARGA,2000-01,Rice,16485.0
Karnataka,GULBARGA,2000-01,Rice,3976.0
Karnataka,GULBARGA,2000-01,Rice,11749.0
Karnataka,HASSAN,1997-98,Rice,53948.0
Karnataka,HASSAN,1997-98,Rice,4744.0
Karnataka,HASSAN,1997-98,Rice,8904.0
Karnataka,HASSAN,1998-99,Rice,55878.0
Karnataka,HASSAN,1998-99,Rice,2937.0
Karnataka,HASSAN,1998-99,Rice,7869.0
Karnataka,HASSAN,1999-00,Rice,54588.0
Karnataka,HASSAN,1999-00,Rice,3189.0
Karnataka,HASSAN,1999-00,Rice,9635.0
Karnataka,HASSAN,2000-01,Rice,54598.0
Karnataka,HASSAN,2000-01,Rice,2006.0
Karnataka,HASSAN,2000-01,Rice,11638.0
Karnataka,HAVERI,1998-99,Rice,52395.0
Karnataka,HAVERI,1998-99,Rice,1980.0
Karnataka,HAVERI,1999-00,Rice,53741.0
Karnataka,HAVERI,1999-00,Rice,1931.0
Karnataka,HAVERI,2000-01,Rice,54985.0
Karnataka,HAVERI,2000-01,Rice,1758.0
Karnataka,KODAGU,1997-98,Rice,39414.0
Karnataka,KODAGU,1997-98,Rice,83.0
Karnataka,KODAGU,1997-98,Rice,835.0
Karnataka,KODAGU,1998-99,Rice,40092.0
Karnataka,KODAGU,1998-99,Rice,24.0
Karnataka,KODAGU,1998-99,Rice,550.0
Karnataka,KODAGU,1999-00,Rice,36166.0
Karnataka,KODAGU,1999-00,Rice,25.0
Karnataka,KODAGU,1999-00,Rice,250.0
Karnataka,KODAGU,2000-01,Rice,36441.0
Karnataka,KODAGU,2000-01,Rice,5.0
Karnataka,KODAGU,2000-01,Rice,509.0
Karnataka,KOLAR,1997-98,Rice,12130.0
Karnataka,KOLAR,1997-98,Rice,330.0
Karnataka,KOLAR,1997-98,Rice,7914.0
Karnataka,KOLAR,1998-99,Rice,13466.0
Karnataka,KOLAR,1998-99,Rice,260.0
Karnataka,KOLAR,1998-99,Rice,15541.0
Karnataka,KOLAR,1999-00,Rice,7917.0
Karnataka,KOLAR,1999-00,Rice,2079.0
Karnataka,KOLAR,2000-01,Rice,11995.0
Karnataka,KOLAR,2000-01,Rice,10760.0
Karnataka,KOPPAL,1998-99,Rice,35128.0
Karnataka,KOPPAL,1998-99,Rice,33719.0
Karnataka,KOPPAL,1999-00,Rice,36461.0
Karnataka,KOPPAL,1999-00,Rice,37115.0
Karnataka,KOPPAL,2000-01,Rice,37081.0
Karnataka,KOPPAL,2000-01,Rice,36327.0
Karnataka,MANDYA,1997-98,Rice,57997.0
Karnataka,MANDYA,1997-98,Rice,1619.0
Karnataka,MANDYA,1997-98,Rice,25359.0
Karnataka,MANDYA,1998-99,Rice,60785.0
Karnataka,MANDYA,1998-99,Rice,19107.0
Karnataka,MANDYA,1999-00,Rice,59144.0
Karnataka,MANDYA,1999-00,Rice,289.0
Karnataka,MANDYA,1999-00,Rice,19487.0
Karnataka,MANDYA,2000-01,Rice,60834.0
Karnataka,MANDYA,2000-01,Rice,30.0
Karnataka,MANDYA,2000-01,Rice,17920.0
Karnataka,MYSORE,1997-98,Rice,105069.0
Karnataka,MYSORE,1997-98,Rice,817.0
Karnataka,MYSORE,1997-98,Rice,20560.0
Karnataka,MYSORE,1998-99,Rice,95399.0
Karnataka,MYSORE,1998-99,Rice,612.0
Karnataka,MYSORE,1998-99,Rice,13655.0
Karnataka,MYSORE,1999-00,Rice,91444.0
Karnataka,MYSORE,1999-00,Rice,1687.0
Karnataka,MYSORE,1999-00,Rice,17520.0
Karnataka,MYSORE,2000-01,Rice,91522.0
Karnataka,MYSORE,2000-01,Rice,1179.0
Karnataka,MYSORE,2000-01,Rice,16308.0
Karnataka,RAICHUR,1997-98,Rice,92636.0
Karnataka,RAICHUR,1997-98,Rice,79540.0
Karnataka,RAICHUR,1998-99,Rice,66264.0
Karnataka,RAICHUR,1998-99,Rice,51083.0
Karnataka,RAICHUR,1999-00,Rice,90604.0
Karnataka,RAICHUR,1999-00,Rice,57121.0
Karnataka,RAICHUR,2000-01,Rice,90009.0
Karnataka,RAICHUR,2000-01,Rice,51537.0
Karnataka,SHIMOGA,1997-98,Rice,162939.0
Karnataka,SHIMOGA,1997-98,Rice,38347.0
Karnataka,SHIMOGA,1998-99,Rice,136875.0
Karnataka,SHIMOGA,1998-99,Rice,21758.0
Karnataka,SHIMOGA,1999-00,Rice,138371.0
Karnataka,SHIMOGA,1999-00,Rice,22658.0
Karnataka,SHIMOGA,2000-01,Rice,135079.0
Karnataka,SHIMOGA,2000-01,Rice,21285.0
Karnataka,TUMKUR,1997-98,Rice,22589.0
Karnataka,TUMKUR,1997-98,Rice,909.0
Karnataka,TUMKUR,1997-98,Rice,10102.0
Karnataka,TUMKUR,1998-99,Rice,29765.0
Karnataka,TUMKUR,1998-99,Rice,1301.0
Karnataka,TUMKUR,1998-99,Rice,16382.0
Karnataka,TUMKUR,1999-00,Rice,27627.0
Karnataka,TUMKUR,1999-00,Rice,1533.0
Karnataka,TUMKUR,1999-00,Rice,10873.0
Karnataka,TUMKUR,2000-01,Rice,30892.0
Karnataka,TUMKUR,2000-01,Rice,2525.0
Karnataka,TUMKUR,2000-01,Rice,23498.0
Karnataka,UDUPI,1998-99,Rice,54300.0
Karnataka,UDUPI,1998-99,Rice,13680.0
Karnataka,UDUPI,1998-99,Rice,1618.0
Karnataka,UDUPI,1999-00,Rice,53534.0
Karnataka,UDUPI,1999-00,Rice,14847.0
Karnataka,UDUPI,1999-00,Rice,1511.0
Karnataka,UDUPI,2000-01,Rice,52574.0
Karnataka,UDUPI,2000-01,Rice,13283.0
Karnataka,UDUPI,2000-01,Rice,1279.0
Karnataka,UTTAR KANNAD,1997-98,Rice,85415.0
Karnataka,UTTAR KANNAD,1997-98,Rice,2431.0
Karnataka,UTTAR KANNAD,1997-98,Rice,2467.0
Karnataka,UTTAR KANNAD,1998-99,Rice,84624.0
Karnataka,UTTAR KANNAD,1998-99,Rice,2486.0
Karnataka,UTTAR KANNAD,1998-99,Rice,2758.0
Karnataka,UTTAR KANNAD,1999-00,Rice,83704.0
Karnataka,UTTAR KANNAD,1999-00,Rice,2592.0
Karnataka,UTTAR KANNAD,1999-00,Rice,2435.0
Karnataka,UTTAR KANNAD,2000-01,Rice,85251.0
Karnataka,UTTAR KANNAD,2000-01,Rice,2459.0
Karnataka,UTTAR KANNAD,2000-01,Rice,2784.0
Karnataka,BAGALKOT,1998-99,Safflower,4590.0
Karnataka,BAGALKOT,1999-00,Safflower,3926.0
Karnataka,BAGALKOT,2000-01,Safflower,3296.0
Karnataka,BELGAUM,1998-99,Safflower,6427.0
Karnataka,BELGAUM,1999-00,Safflower,6584.0
Karnataka,BELGAUM,2000-01,Safflower,7250.0
Karnataka,BELLARY,1998-99,Safflower,6134.0
Karnataka,BELLARY,1999-00,Safflower,6116.0
Karnataka,BELLARY,2000-01,Safflower,6084.0
Karnataka,BIDAR,1998-99,Safflower,9470.0
Karnataka,BIDAR,1999-00,Safflower,7938.0
Karnataka,BIDAR,2000-01,Safflower,9473.0
